Experiment,Institution,Accession,SeedSource,LineType,Treatment,Facility,Rep,Flat,Row,Col,SowDate,seeds.sown,germinants.7d,germinants.14d,TransplantInfo,BoltDate,diameter.at.bolt,days.to.bolt,Germ.Bolting.Comments,inflorescence.height,mainbranch,ttl.maininfl.branch,basal.branch,branch.basalbranch,fruitnum,aborted.fruits,basalfruit.length,midfruit.length,upperfruit.length,avg.fruit.length,HarvestDate,HarvestInits,Harvest.Comments,Outlier1,Outlier2,Resolve?,SeeComments,Resolved?,Action
BC_Expt3pt6,BC,COL70000,BC_SF08_0303,PHYT,control,BC-GC1,3-2,6,F,2,5/24/2016,3,3,3,,6/28/2016,54.92,35,,14.6,1,1,7,16,1,169,9.30,,,9.30,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109543C,BC_SF10_0202,MUTANT,control,BC-GC1,3,6,F,3,5/24/2016,3,3,3,,6/25/2016,41.73,32,,8.5,0,0,9,9,0,46,,,,,8/4/2016,jt,"Dead main stem, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113751C,BC_SF10_0259,MUTANT,control,BC-GC1,3,6,F,4,5/24/2016,3,3,3,,6/26/2016,62.84,33,,34.1,2,2,2,2,154,43,10.32,10.52,8.85,9.90,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_111347C,BC_SF10_0227,MUTANT,control,BC-GC1,3,6,F,5,5/24/2016,3,2,2,,6/28/2016,35.84,35,,14.7,3,3,4,5,2,100,6.10,7.18,,6.64,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_120392C,BC_SF10_0367,MUTANT,control,BC-GC1,3,6,F,6,5/24/2016,3,1,1,,6/25/2016,39.72,32,,20.9,1,1,3,7,95,126,14.22,13.64,8.39,12.08,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_118908C,BC_SF10_0337,MUTANT,control,BC-GC1,3,6,G,1,5/24/2016,3,3,3,,6/27/2016,62.37,34,,32.3,3,7,1,2,149,66,14.79,14.91,9.38,13.03,8/4/2016,jt,"Dead main stem, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22652,BC_SF08_0285,PHYT,control,BC-GC1,3-2,6,G,2,5/24/2016,3,2,2,,6/20/2016,34.29,27,May have bolted on 6/18 or 6/19,15.6,2,6,10,26,7,306,7.79,8.84,9.19,8.61,8/4/2016,jt,Dead main stem ,"AbortedFruits, jp checked, counted 257","Total_Branches, cck checked, got 25 totbr",Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132665C,BC_SF11_0003,MUTANT,control,BC-GC1,3,6,G,3,5/24/2016,3,3,2,,6/26/2016,41.62,33,,10.4,1,1,8,8,0,60,,,,,8/4/2016,jt,"Dead main stem, 3rd fruit from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_118368C,BC_SF10_0332,MUTANT,control,BC-GC1,3,6,G,4,5/24/2016,3,2,2,,6/26/2016,29.99,33,,11.0,1,1,6,7,3,109,6.21,8.80,6.94,7.32,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22647,BC_SF08_0299,PHYT,control,BC-GC1,3-2,6,G,5,5/24/2016,3,3,3,,6/28/2016,47.16,35,,35.7,2,3,2,2,121,82,7.96,10.50,10.88,9.78,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113099C,BC_SF10_0248,MUTANT,control,BC-GC1,3,6,G,6,5/24/2016,3,3,3,,6/29/2016,53.89,36,,28.9,2,2,3,8,80,161,13.12,11.28,8.10,10.83,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108660C,BC_SF10_0185,MUTANT,control,BC-GC1,3,6,H,1,5/24/2016,3,3,3,,6/24/2016,44.41,31,,6.6,0,0,5,5,0,40,,,,,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_120442C,BC_SF10_0369,MUTANT,control,BC-GC1,3,6,H,2,5/24/2016,3,3,3,,6/30/2016,64.22,37,,13.3,1,1,5,6,0,95,,,,,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113788C,BC_SF10_0261,MUTANT,control,BC-GC1,3,6,H,3,5/24/2016,3,3,3,,7/1/2016,56.52,38,,17.9,2,5,2,6,110,93,10.70,12.50,7.87,10.36,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_110001C,BC_SF10_0205,MUTANT,control,BC-GC1,3,6,H,4,5/24/2016,3,3,3,,6/25/2016,39.63,32,,8.7,0,0,10,15,2,138,8.05,10.47,,9.26,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_109895C,BC_SF10_0203,MUTANT,control,BC-GC1,3,6,H,5,5/24/2016,3,3,3,,6/26/2016,25.92,33,,8.1,1,2,5,5,1,56,8.72,,,8.72,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106961C,BC_SF10_0163,MUTANT,control,BC-GC1,3,6,H,6,5/24/2016,3,1,2,,6/27/2016,39.46,34,,11.8,0,0,7,7,1,51,11.27,,,11.27,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132943C,BC_SF11_0012,MUTANT,control,BC-GC1,3,6,I,1,5/24/2016,3,3,3,,6/24/2016,43.89,31,,28.0,2,4,4,8,127,133,14.13,9.13,9.30,10.85,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_114895C,BC_SF10_0276,MUTANT,control,BC-GC1,3,6,I,2,5/24/2016,3,3,3,,6/22/2016,41.82,29,,14.4,1,1,6,14,122,198,12.86,8.69,10.86,10.80,8/4/2016,jt,"Dead short main stem, 3rd fruit from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_115430C,BC_SF10_0283,MUTANT,control,BC-GC1,3,6,I,3,5/24/2016,3,3,3,,6/25/2016,78.35,32,,36.9,2,8,1,3,157,62,12.84,13.48,9.65,11.99,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_109389C,BC_SF10_0199,MUTANT,control,BC-GC1,3,6,I,4,5/24/2016,3,3,3,,6/21/2016,33.67,28,,17.6,2,4,7,15,114,148,13.30,11.91,9.59,11.60,8/4/2016,jt,"Dead short main stem, 3rd fruit from MB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22636,BC_SF08_0294,PHYT,control,BC-GC1,3-2,6,I,5,5/24/2016,3,3,3,,6/28/2016,47.60,35,,8.9,1,1,4,4,1,41,8.27,,,8.27,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108145C,BC_SF10_0177,MUTANT,control,BC-GC1,3,6,I,6,5/24/2016,3,3,3,,6/26/2016,36.08,33,,4.1,0,0,0,0,0,1,,,,,8/4/2016,jt,"Dead main stem with mold, algae",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_111446C,BC_SF10_0230,MUTANT,control,BC-GC1,3,6,J,1,5/24/2016,3,3,3,,6/26/2016,58.15,33,,33.1,2,5,2,6,122,83,13.92,12.31,9.72,11.98,8/4/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_111337C,BC_SF10_0226,MUTANT,control,BC-GC1,3,6,J,2,5/24/2016,3,2,3,,6/24/2016,50.76,31,,11.3,1,1,5,15,51,157,7.78,9.65,11.18,9.54,8/4/2016,jt,"Dead, short main stem, algae, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106790C,BC_SF10_0159,MUTANT,control,BC-GC1,3,6,J,3,5/24/2016,3,3,3,,6/25/2016,40.76,32,,17.8,2,3,7,12,87,143,9.14,9.65,7.76,8.85,8/4/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107694C,BC_SF10_0170,MUTANT,control,BC-GC1,3,6,J,4,5/24/2016,3,3,3,,6/23/2016,38.68,30,,17.4,2,2,4,10,110,172,13.70,12.56,12.92,13.06,8/5/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22635,BC_SF08_0279,PHYT,control,BC-GC1,3-2,6,J,5,5/24/2016,3,2,2,,6/26/2016,31.87,33,,16.0,2,12,6,16,3,218,9.70,8.86,7.48,8.68,8/5/2016,jt,"Dead main stem, 2nd fruit from BB, 3rd fruit from MB","Total_Branches, cck checked, got 25 totbr",,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108953C,BC_SF10_0191,MUTANT,control,BC-GC1,3,6,J,6,5/24/2016,3,3,3,,6/27/2016,31.08,34,,12.4,1,1,6,6,1,70,6.08,,,6.08,8/5/2016,jt,Dead main stem,Avg_Length,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_106430C,BC_SF10_0151,MUTANT,control,BC-GC1,3,6,K,1,5/24/2016,3,3,3,,6/25/2016,43.10,32,,12.7,2,2,7,14,77,114,10.86,10.79,11.49,11.05,8/5/2016,jt,"Dead, short main stem, algae, fruits 2 and 3 from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22658,BC_SF08_0315,PHYT,control,BC-GC1,3-2,6,K,2,5/24/2016,3,1,1,,6/28/2016,47.19,35,,37.6,3,6,3,3,117,75,9.39,13.81,10.38,11.19,8/5/2016,jt,,,,,,,
BC_Expt3pt6,BC,CS22618,BC_SF08_0261,PHYT,control,BC-GC1,3-2,6,K,3,5/24/2016,3,1,2,,6/28/2016,83.17,35,,35.5,3,3,2,3,134,27,12.57,13.70,9.78,12.02,8/5/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_110888C,BC_SF10_0218,MUTANT,control,BC-GC1,3,6,K,4,5/24/2016,3,3,3,,6/24/2016,28.07,31,,12.5,2,2,9,25,14,248,7.81,11.20,10.23,9.75,8/5/2016,jt,"Dead, short main stem, 3rd fruit from BB","AbortedFruits, jp checked, got 281",,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_108426C,BC_SF10_0181,MUTANT,control,BC-GC1,3,6,K,5,5/24/2016,3,3,3,,6/26/2016,46.24,33,,13.9,2,4,3,9,52,166,9.59,9.22,8.60,9.14,8/5/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22617,BC_SF08_0255,PHYT,control,BC-GC1,3-2,6,K,6,5/24/2016,3,2,3,,7/2/2016,31.69,39,,7.2,0,0,4,4,0,103,,,,,8/5/2016,jt,Dead main stem,,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_132906C,BC_SF11_0009,MUTANT,control,BC-GC1,3,6,L,1,5/24/2016,3,3,3,,6/22/2016,33.56,29,,7.0,1,1,3,7,65,76,11.20,8.67,10.24,10.04,8/5/2016,jt,"Dead, short main stem, 3rd fruit from BB",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_113413C,BC_SF10_0255,MUTANT,control,BC-GC1,3,6,L,2,5/24/2016,3,3,3,,6/28/2016,69.79,35,,38.3,3,8,0,0,103,48,14.40,13.01,8.58,12.00,8/5/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_110076C,BC_SF10_0208,MUTANT,control,BC-GC1,3,6,L,3,5/24/2016,3,3,3,,6/22/2016,58.63,29,,36.2,2,8,3,7,153,77,15.13,13.45,8.93,12.50,8/5/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_110394C,BC_SF10_0211,MUTANT,control,BC-GC1,3,6,L,4,5/24/2016,3,3,3,,6/26/2016,86.35,33,,38.7,3,12,0,0,13,70,11.46,13.54,10.15,11.72,8/5/2016,jt,,Bolt_Diam,,,,,
BC_Expt3pt6,BC,SALK_106839C,BC_SF10_0161,MUTANT,control,BC-GC1,3,6,L,5,5/24/2016,3,3,3,,6/25/2016,57.05,32,,33.5,2,7,2,7,120,110,13.55,11.49,9.38,11.47,8/5/2016,jt,,,,,,,
BC_Expt3pt6,BC,SALK_109126C,BC_SF10_0192,MUTANT,control,BC-GC1,3,6,L,6,5/24/2016,3,2,2,,6/26/2016,45.29,33,,15.9,2,2,4,14,75,167,5.87,9.67,7.68,7.74,8/5/2016,jt,"Dead, short main stem",,,Dead main stem,Y,,HSC says to leave as is
BC_Expt3pt6,BC,CS22658,BC_SF08_0315,PHYT,control,BC-GC2,4-1,7,A,1,5/24/2016,3,1,1,,7/3/2016,79.84,40,,38.4,4,4,1,1,80,72,11.10,13.13,8.91,11.05,7/28/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106839C,BC_SF10_0161,MUTANT,control,BC-GC2,4,7,A,2,5/24/2016,3,3,3,,6/28/2016,65.65,35,,33.9,2,4,3,9,82,69,14.14,14.53,9.96,12.88,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22617,BC_SF08_0255,PHYT,control,BC-GC2,4-1,7,A,3,5/24/2016,3,3,3,,7/1/2016,56.16,38,,24.1,4,4,0,0,50,50,8.59,8.74,7.91,8.41,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113793C,BC_SF10_0262,MUTANT,control,BC-GC2,4,7,A,4,5/24/2016,3,2,2,,6/25/2016,78.53,32,,35.6,2,11,2,7,134,134,15.44,14.77,9.03,13.08,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_114276C,BC_SF10_0268,MUTANT,control,BC-GC2,4,7,A,5,5/24/2016,3,3,3,,6/26/2016,80.03,33,,37.1,3,9,3,10,125,118,14.34,12.37,8.50,11.74,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_108796C,BC_SF10_0189,MUTANT,control,BC-GC2,4,7,A,6,5/24/2016,3,1,1,,6/25/2016,55.38,32,,35.6,2,3,3,13,92,142,13.80,14.29,10.29,12.79,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119155C,BC_SF10_0345,MUTANT,control,BC-GC2,4,7,B,1,5/24/2016,3,3,3,,6/27/2016,54.91,34,,30.0,1,2,3,12,91,83,7.80,11.82,9.82,9.81,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_114735C,BC_SF10_0273,MUTANT,control,BC-GC2,4,7,B,2,5/24/2016,3,3,2,,6/25/2016,70.13,32,,35.5,2,8,5,16,86,252,11.97,12.03,8.25,10.75,8/1/2016,vv,,"AbortedFruits, jp checked got 282",,,,,
BC_Expt3pt6,BC,CS22633,BC_SF08_0267,PHYT,control,BC-GC2,4-1,7,B,3,5/24/2016,3,3,3,,6/20/2016,35.09,27,,31.7,2,7,6,16,151,199,10.81,7.73,8.97,9.17,8/8/2016,cck,,,,,,,
BC_Expt3pt6,BC,SALK_109543C,BC_SF10_0202,MUTANT,control,BC-GC2,4,7,B,4,5/24/2016,3,3,3,,6/25/2016,51.54,32,,25.8,2,7,4,12,91,197,10.48,13.73,8.99,11.07,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110070C,BC_SF10_0207,MUTANT,control,BC-GC2,4,7,B,5,5/24/2016,3,3,3,,6/28/2016,58.34,35,,33.7,2,5,6,10,76,206,11.68,12.42,10.56,11.55,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_114538C,BC_SF10_0271,MUTANT,control,BC-GC2,4,7,B,6,5/24/2016,3,3,2,,6/22/2016,47.57,29,,33.6,2,6,3,5,120,122,14.29,15.23,10.68,13.40,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119551C,BC_SF10_0352,MUTANT,control,BC-GC2,4,7,C,1,5/24/2016,3,3,3,,6/26/2016,83.12,33,,36.7,3,10,2,5,140,89,10.23,12.57,9.13,10.64,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110001C,BC_SF10_0205,MUTANT,control,BC-GC2,4,7,C,2,5/24/2016,3,3,3,,6/26/2016,71.20,33,,37.8,2,3,3,9,94,150,12.03,8.97,9.82,10.27,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113809C,BC_SF10_0263,MUTANT,control,BC-GC2,4,7,C,3,5/24/2016,3,3,3,,6/24/2016,47.41,31,,27.3,2,4,3,10,103,153,12.77,14.23,9.44,12.15,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_115430C,BC_SF10_0283,MUTANT,control,BC-GC2,4,7,C,4,5/24/2016,3,3,3,,6/24/2016,42.80,31,,38.5,1,4,3,9,151,94,13.82,10.20,10.07,11.36,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110571C,BC_SF10_0213,MUTANT,control,BC-GC2,4,7,C,5,5/24/2016,3,2,2,,6/22/2016,53.79,29,,36.2,4,6,3,8,152,138,13.33,10.86,8.61,10.93,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_132916C,BC_SF11_0010,MUTANT,control,BC-GC2,4,7,C,6,5/24/2016,3,3,3,,6/27/2016,61.94,34,,37.9,2,8,2,4,101,64,13.95,13.51,9.92,12.46,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110076C,BC_SF10_0208,MUTANT,control,BC-GC2,4,7,D,1,5/24/2016,3,2,3,,6/24/2016,47.63,31,,20.1,2,3,4,8,69,127,14.79,10.81,6.96,10.85,8/1/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_112162C,BC_SF10_0236,MUTANT,control,BC-GC2,4,7,D,2,5/24/2016,3,2,3,,6/25/2016,63.92,32,,37.4,2,7,2,7,174,113,14.00,11.70,9.97,11.89,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,CS22635,BC_SF08_0279,PHYT,control,BC-GC2,4-1,7,D,3,5/24/2016,3,3,3,,6/29/2016,47.88,36,,13.9,2,2,4,4,0,42,,,,,8/1/2016,vv,Lots of algae,,,,,,
BC_Expt3pt6,BC,SALK_106653C,BC_SF10_0156,MUTANT,control,BC-GC2,4,7,D,4,5/24/2016,3,2,2,,6/25/2016,49.94,32,,23.3,1,3,6,18,19,219,12.50,12.60,10.13,11.74,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119147C,BC_SF10_0344,MUTANT,control,BC-GC2,4,7,D,5,5/24/2016,3,2,2,,6/22/2016,74.21,29,Very large,42.0,2,13,4,12,222,167,13.31,13.73,9.35,12.13,8/1/2016,vv,,"FullFruits, jp counted got 160",,,,,
BC_Expt3pt6,BC,SALK_132739C,BC_SF11_0004,MUTANT,control,BC-GC2,4,7,D,6,5/24/2016,3,2,2,,6/25/2016,46.85,32,,26.4,2,3,3,10,79,193,6.24,,,6.24,8/1/2016,vv,,,,Has 3 full fruits but 1 length,,,HSC says to leave as is
BC_Expt3pt6,BC,SALK_107228C,BC_SF10_0168,MUTANT,control,BC-GC2,4,7,E,1,5/24/2016,3,3,3,,6/26/2016,45.98,33,,38.2,1,3,2,7,113,118,13.80,12.32,8.97,11.70,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_107694C,BC_SF10_0170,MUTANT,control,BC-GC2,4,7,E,2,5/24/2016,3,3,3,,6/27/2016,59.31,34,,25.1,2,4,3,14,93,179,11.19,10.02,9.38,10.20,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109126C,BC_SF10_0192,MUTANT,control,BC-GC2,4,7,E,3,5/24/2016,3,1,1,,6/26/2016,73.58,33,,41.1,2,9,2,4,128,101,10.87,12.92,9.46,11.08,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120184C,BC_SF10_0363,MUTANT,control,BC-GC2,4,7,E,4,5/24/2016,3,3,3,,6/22/2016,64.82,29,,38.6,3,11,2,7,211,101,12.91,12.63,9.21,11.58,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,COL70000,BC_SF08_0303,PHYT,control,BC-GC2,4-1,7,E,5,5/24/2016,3,3,3,,6/24/2016,65.02,31,,38.7,2,3,2,8,177,63,11.67,11.65,9.92,11.08,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_118908C,BC_SF10_0337,MUTANT,control,BC-GC2,4,7,E,6,5/24/2016,3,3,3,,6/22/2016,45.24,29,,33.3,3,5,2,7,128,65,12.03,9.27,8.87,10.06,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111486C,BC_SF10_0231,MUTANT,control,BC-GC2,4,7,F,1,5/24/2016,3,3,3,,6/27/2016,51.95,34,,15.7,2,4,4,9,1,124,9.19,,,9.19,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109360C,BC_SF10_0198,MUTANT,control,BC-GC2,4,7,F,2,5/24/2016,3,3,3,,6/27/2016,46.52,34,,14.2,1,2,4,12,0,138,,,,,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106754C,BC_SF10_0158,MUTANT,control,BC-GC2,4,7,F,3,5/24/2016,3,3,3,,6/24/2016,41.70,31,,22.3,2,8,8,16,3,216,12.06,7.64,7.82,9.17,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106837C,BC_SF10_0160,MUTANT,control,BC-GC2,4,7,F,4,5/24/2016,3,2,2,,6/24/2016,63.79,31,,32.1,3,11,3,11,121,273,11.45,11.11,6.92,9.83,8/1/2016,vv,,"AbortedFruits, jp checked got 185, almost 100 different than original",,,,,
BC_Expt3pt6,BC,SALK_110671C,BC_SF10_0214,MUTANT,control,BC-GC2,4,7,F,5,5/24/2016,3,3,3,,6/28/2016,90.95,35,,39.2,5,16,1,1,142,83,13.69,11.07,8.90,11.22,8/1/2016,vv,,Bolt_Diam,,,,,
BC_Expt3pt6,BC,SALK_106993C,BC_SF10_0164,MUTANT,control,BC-GC2,4,7,F,6,5/24/2016,3,3,3,,6/24/2016,73.26,31,Very large,37.1,2,8,2,9,151,113,14.68,12.25,9.23,12.05,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_109263C,BC_SF10_0195,MUTANT,control,BC-GC2,4,7,G,1,5/24/2016,3,3,2,,6/30/2016,43.17,37,,12.3,1,1,3,3,1,54,9.18,,,9.18,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_120295C,BC_SF10_0364,MUTANT,control,BC-GC2,4,7,G,2,5/24/2016,3,3,3,,6/26/2016,48.00,33,,18.4,1,1,7,19,4,158,11.88,10.11,8.44,10.14,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110941C,BC_SF10_0220,MUTANT,control,BC-GC2,4,7,G,3,5/24/2016,3,3,3,,6/22/2016,29.67,29,,20.9,3,7,4,14,0,217,,,,,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113099C,BC_SF10_0248,MUTANT,control,BC-GC2,4,7,G,4,5/24/2016,3,2,3,,6/30/2016,83.06,37,,46.0,2,4,3,6,151,110,12.59,10.96,10.55,11.37,8/1/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_119046C,BC_SF10_0341,MUTANT,control,BC-GC2,4,7,G,5,5/24/2016,3,3,3,,6/26/2016,87.10,33,,42.7,3,10,2,5,159,80,13.08,12.67,8.20,11.32,8/1/2016,vv,,Bolt_Diam,,,,,
BC_Expt3pt6,BC,CS22647,BC_SF08_0299,PHYT,control,BC-GC2,4-1,7,G,6,5/24/2016,3,3,3,,6/24/2016,63.22,31,,36.4,2,5,2,7,97,87,10.46,8.65,7.84,8.98,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113956C,BC_SF10_0265,MUTANT,control,BC-GC2,4,7,H,1,5/24/2016,3,3,3,,6/26/2016,39.40,33,,,,,,,,,13.55,10.70,11.35,11.87,8/8/2016,cck,Looks like one of the MB is decapitated,,,One main branch is decapitated,Y,Y,Deleted all but fruit lengths
BC_Expt3pt6,BC,SALK_112856C,BC_SF10_0242,MUTANT,control,BC-GC2,4,7,H,2,5/24/2016,3,3,3,,6/29/2016,53.83,36,,36.6,2,8,3,10,129,227,13.75,10.28,6.98,10.34,8/8/2016,cck,,,,,,,
BC_Expt3pt6,BC,CS22618,BC_SF08_0261,PHYT,control,BC-GC2,4-1,7,H,3,5/24/2016,3,3,3,,6/25/2016,53.18,32,,27.2,4,30,3,12,12,522,9.30,12.41,7.40,9.70,8/2/2016,vv,,"AbortedFruits, jp checked got 494","Total_Branches, cck checked, got 34 totbr",,,,
BC_Expt3pt6,BC,SALK_107760C,BC_SF10_0171,MUTANT,control,BC-GC2,4,7,H,4,5/24/2016,3,3,3,,7/1/2016,71.22,38,,15.8,3,3,4,13,0,176,,,,,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111446C,BC_SF10_0230,MUTANT,control,BC-GC2,4,7,H,5,5/24/2016,3,3,3,,6/26/2016,60.34,33,,36.8,2,13,4,16,145,236,14.23,9.55,5.57,9.78,8/8/2016,cck,Basal branches became disconnected when removing,"AbortedFruits, jp checked got 206","Total_Branches, cck checked, got 21 totbr",,,,
BC_Expt3pt6,BC,SALK_110062C,BC_SF10_0206,MUTANT,control,BC-GC2,4,7,H,6,5/24/2016,3,3,3,,6/25/2016,79.62,32,,37.1,2,8,3,11,166,89,10.64,13.76,8.79,11.06,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106478C,BC_SF10_0155,MUTANT,control,BC-GC2,4,7,I,1,5/24/2016,3,2,2,,6/29/2016,34.63,36,,23.0,2,13,3,7,8,159,9.19,8.19,6.49,7.96,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_110394C,BC_SF10_0211,MUTANT,control,BC-GC2,4,7,I,2,5/24/2016,3,2,2,,6/25/2016,85.91,32,,39.4,1,4,3,15,145,126,15.31,13.30,9.99,12.87,8/2/2016,vv,,Bolt_Diam,,,,,
BC_Expt3pt6,BC,SALK_108788C,BC_SF10_0188,MUTANT,control,BC-GC2,4,7,I,3,5/24/2016,3,3,3,,6/26/2016,64.94,33,,19.4,1,3,4,9,111,156,8.46,6.81,5.78,7.02,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_113877C,BC_SF10_0264,MUTANT,control,BC-GC2,4,7,I,4,5/24/2016,3,3,3,,6/27/2016,59.11,34,,17.3,2,5,4,16,1,182,6.08,,,6.08,8/2/2016,vv,,Avg_Length,,,,,
BC_Expt3pt6,BC,SALK_133028C,BC_SF11_0014,MUTANT,control,BC-GC2,4,7,I,5,5/24/2016,3,3,3,,6/22/2016,52.26,29,,39.2,2,4,4,12,138,99,10.71,11.91,10.51,11.04,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_106462C,BC_SF10_0152,MUTANT,control,BC-GC2,4,7,I,6,5/24/2016,3,3,3,,6/26/2016,77.50,33,,39.7,2,9,2,6,127,140,13.31,13.98,9.09,12.13,8/2/2016,vv,,,,,,,
BC_Expt3pt6,BC,SALK_111217C,BC_SF10_0225,MUTANT,control,BC-GC2,4,7,J,1,5/24/2016,3,2,2,,6/27/2016,44.45,34,,38.8,2,8,3,11,180,144,12.12,11.89,11.91,11.97,8/8/2016,cck,,,,,,,
